date,url,username,content,cleaned,cleaned_en,polarity,label
2022-10-03,https://twitter.com/RachmatGobel/status/1576876186839314433,RachmatGobel,"Ketua Umum Partai NasDem, Bapak Surya Paloh telah mengumumkan dukungan partai kepada @aniesbaswedan Anies Rasyid Baswedan sebagai Calon Presiden (Capres) di Pilpres 2024.
#RG #RachmatGobel #NasDem #PartaiNasDem #AniesBaswedan https://t.co/ToYWD3CrFb",ketua partai nasdem surya paloh umum dukung partai rasyid,"chairman of the Nasdem party, Surya Paloh, generally supports the Rasyid party",0.05000000000000002,Positif
2022-10-03,https://twitter.com/ANDRIE0310/status/1576874492432773120,ANDRIE0310,@patriot016610 @maspiyuaja @aniesbaswedan Ya Allah kabulkan lah beliau jadi presiden kami 2024,kabul,granted,0.0,Netral
2022-10-03,https://twitter.com/mozam_05/status/1576874144641454081,mozam_05,"Hari ini @NasDem deklarasi wan Gub DKI @aniesbaswedan sebagai capres 2024, dan pak @jokowi lagi kunker sama @ganjarpranowo , apa ini kebetulan..? Jelas tidak ygy 😂 https://t.co/N7wSOUqIFr",deklarasi gubernur daerah khusus ibukota kunker jelas ygy,the declaration of the governor of the special area of ​​the capital of Kunker is clear ygy,0.2285714285714286,Positif
2022-10-03,https://twitter.com/QianzyZ/status/1576873803023814657,QianzyZ,@mahasiswigenz Jangan sedih Mas @aniesbaswedan Presiden kita semua https://t.co/8iYsmzcLb3,jangan sedih,don't be sad,-0.5,Negatif
2022-10-03,https://twitter.com/ahmaddshaddiq/status/1576873642973024256,ahmaddshaddiq,"@bastantavicario @kumparan @NasDem @aniesbaswedan Hadeuuuhhh,,yg mau jd capres siapa,,yg mengumumkn siapa,,",hadeuh mengumumkn,hadeuh announced,0.0,Netral
2022-10-03,https://twitter.com/rianggembiralah/status/1576872342374215681,rianggembiralah,"Sekitar 4 bulan lalu sempat dipasangkan sebagai Capres Cawapres, A. Muhaimin Iskandar dan Anies Baswedan, eh skrg malah diumumkan pak Surya Paloh sebagai Capres dari partai Nasdem.

Congrats ya pak @aniesbaswedan 
Politik tetap harus dihadapi dengan RIANG GEMBIRA. https://t.co/3tWwmhDRD6",pasang muhaimin iskandar umum surya paloh partai nasdem congrats politik hadap riang gembira,pairs of Muhaimin Iskandar General Surya Paloh Party of Nasdem congrats politics facing merry,0.05000000000000002,Positif
2022-10-03,https://twitter.com/Yoyoyo95837362/status/1576871657062354944,Yoyoyo95837362,"Bakal Calon Presiden RI 2024
@aniesbaswedan 
Barokallahu
Aamiin https://t.co/1VSGqlhhFD",barokalahu,baroque,0.0,Netral
2022-10-03,https://twitter.com/Tokekroker/status/1576871525285654528,Tokekroker,ketika negara berduka mereka mengusung calon presiden. bad timing @NasDem . ini indikasi awal @aniesbaswedan akan kalah dan tidak akan menjadi presiden #NKRI https://t.co/bxqQ3FVx81,negara duka usung timing indikasi kalah,the country is grieving stretching the timing of indications of defeat,0.0,Netral
2022-10-03,https://twitter.com/nurul_mimo/status/1576869398341570560,nurul_mimo,@Gegersutrisno2 @imanlagi Klo pa prabowo nanti dukung pa anies jadi capres lebih seru kyaknya @aniesbaswedan @prabowo,dukung seru kayak,support fun kayaking,0.3,Positif
2022-10-03,https://twitter.com/Fifingemilang/status/1576868508700672001,Fifingemilang,@AlfianNoro @bumnbersatu @aniesbaswedan Emang anis mau jadi presiden di mana sich  ? Yaman apa uganda  😂,uganda,uganda,0.0,Netral
2022-10-03,https://twitter.com/sukri_mohamadd/status/1576867585504595968,sukri_mohamadd,Selamat ya mas @aniesbaswedan atas ditetapkannya sebagai Capres oleh @NasDem semoga saja dimudahkan dan dilancarkan kedepannya. @IndonesiaAfp https://t.co/yP1vtGJHfN,selamat ditetapkanya moga mudah lancar depa,"Congratulations, I hope it will go smoothly for you",0.4,Positif
2022-10-03,https://twitter.com/yohanescafe/status/1576867452017086464,yohanescafe,@pranandapaloh @aniesbaswedan Sebagai kaum minoritas dari ujung barat ke ujung timur tidak akan mendukung capres dari nasdem,kaum minoritas ujung barat ujung timur dukung nasdem,the minorities of the west end of the east end support nasdem,0.0,Netral
2022-10-03,https://twitter.com/adhi9379/status/1576867236467253248,adhi9379,"@aniesbaswedan Manis manis anak pak raden
Pak anis semoga bisa jadi presiden.

Kelak yang amanah dan adil ya pak.
Makmurkan rakyat, sejahterakan rakyat ,berikan rasa  keamanan dan kenyamanan kepada rakyat. Dan berlaku adilah.
Kuat kan yg lemah
Lemah kan yg jahat
Kembalikan hak hak umat.",manis manis raden moga bisa kelak amanah adil makmur rakyat sejahtera rakyat ikan rasa aman nyaman rakyat laku adi kuat lemah lemah jahat kembali umat,sweet sweet raden I hope that in the future the mandate is fair prosperous the people are prosperous the fish people feel safe comfortable the people behave adi strong weak weak evil people return,0.0983333333333333,Positif
2022-10-03,https://twitter.com/QueenLeonBlinks/status/1576864441353633793,QueenLeonBlinks,@NasDem @aniesbaswedan ga berasa baru tidur bentar dah pemilihan presiden ajaaa....apa gw tidur 2thn gitu 😶,engak asa baru tidur sebentar pilih tidur thn,don't hope to just sleep for a while choose sleep yr,0.0,Netral
2022-10-03,https://twitter.com/denny_tanidjaja/status/1576861765841080321,denny_tanidjaja,@awaluddin65 @ChusnulCh__ @_ekokuntadhi @Giring_Ganesha @ruhutsitompul @aniesbaswedan @Relawananies Penilaian standar capres nasdem ganteng 🤦🏼‍♂️,nilai standar nasdem ganteng,handsome nasdem standard value,0.25,Positif
2022-10-03,https://twitter.com/putra_poerba/status/1576861459581399041,putra_poerba,"@suryadelalu Setuju @harismz dlm hal ini elit @PKSejahtera lamban mmbaca momentum politik. SPaloh yg ilmu politiknya kaya di golkar, unjuk kepiawaian.Dia kudeta kekuatan oposisi utk mnjadi yg pertama dukung @aniesbaswedan. Sayang sekali, capres dilahirkan oleh status quo yg gagal.",tuju elit lamban mbaca momentum politik spaloh ilmu politik golkar unjuk piawai kudeta kuat oposisi dukung sayang lahir status quo gagal,aim elite slow to read political momentum spaloh political science golkar demonstrates mastery coup strong opposition opposition supports unfortunately born status quo fails,-0.14444444444444446,Negatif
2022-10-03,https://twitter.com/KinkinAsikin1/status/1576860463568076801,KinkinAsikin1,@Mujilah20982075 @AlfianNoro @bumnbersatu @aniesbaswedan @PDI_Perjuangan @NasDem Presiden RI 2024 insyaallah Anies Baswedan. Tugas pertama adalah membasmi buzzerRp piaraan Jokodok,insya basmi buzerp piaran jokodok,"God willing, exterminate the jokodok breeder buzerp",0.25,Positif
2022-10-03,https://twitter.com/Madyo2018/status/1576860350309244929,Madyo2018,"@bumnbersatu @aniesbaswedan Ngupoyo boleh2 saja lik, tambah 4 lg yg deklarasi capres biar gayeng",ngupoyo boleh boleh deklarasi gayeng,Ngupoyo can declare gay,0.4166666666666667,Positif
2022-10-03,https://twitter.com/5dhany5/status/1576859699638505472,5dhany5,@MardaniAliSera @NasDem @aniesbaswedan Yuk tinggal rebutan capres. Bemokarat pasti majuin ex mayor. Pks mau ngajuin siapa?,tingal rebut bemokarat pasti majuin mayor partai adil sejahtera aju,"All that's left is to win the Democratic Party, for sure, the Mayor of the Fair and Prosperous Party will go on",0.5,Positif
2022-10-03,https://twitter.com/Alva1588/status/1576859451772264450,Alva1588,Sebetulnya yang diungkapkan bang @pangeransiahaan dan pak @Fahrihamzah ini untuk segenap masyarakat #Indonesia di 2024. Lihat capres mana yang punya program paling rasional. @aniesbaswedan @prabowo @puanmaharani_ri dll harus meyakinkan dengan program. https://t.co/d3UE9hVRx6,segenap masyarakat rasional,all rational society,0.0,Netral
2022-10-03,https://twitter.com/PujanggaTua2/status/1576859396004450304,PujanggaTua2,"@FerdinandHutah5 @aniesbaswedan Gpp bang
Nasdem lagi meraup suara Kadrun utk pileg
Emang Nasdem bisa majukan calon presiden tanpa koalisi
Sdgkan koalisi partai bsr punya Jagoannya tersendiri!

Santai aja bro,paling ini eforia kadrun sesaat bila nanti bentrok dgn calon pres koalisi partai lain,ribut sesma kadrun",engak nasdem raup suara kadrun pileg nasdem bisa maju koalisi sdgkan koalisi partai jagoanya sendiri santai saudara eforia kadrun sesat bentrok koalisi partai ribut sesma kadrun,nasdem won votes for the kadrun pileg nasdem could advance to a coalition while the coalition of the champion party itself was relaxed brother euphoria kadrun perverted clashed coalition of noisy parties sesma kadrun,0.0,Netral
2022-10-03,https://twitter.com/Ibnulmhl1/status/1576858824572489728,Ibnulmhl1,@bos_sir @aniesbaswedan @NasDem Terima kasih Partai NasDem yg sdh mendeklarasi #ANISRASYIDBASWEDAN menjadi Presiden RI Tahun 2024..,terima kasih partai nasdem deklarasi,thank you nasdem party declaration,0.0,Netral
2022-10-03,https://twitter.com/kacungselimut/status/1576858630611095553,kacungselimut,"@dr_koko28 @aniesbaswedan @NasDem Prediksi Capres ada 3
 1 Anies RB
  2 Puan Maharani
   3 Prabowo https://t.co/VOPBe7QXOL",prediksi puan maharani,madam maharani's prediction,0.0,Netral
2022-10-03,https://twitter.com/AbiHanif09/status/1576858237445369857,AbiHanif09,@emha_Adarmawy @aniesbaswedan @NasDem Semoga 2024 terpilih jadi presiden,moga pilih,please choose,0.0,Netral
2022-10-03,https://twitter.com/barkah902/status/1576858111809556480,barkah902,Bismillahir rohmanir rohim @aniesbaswedan for Presiden RI 2024 https://t.co/q7PwKhO8tU,bismilahir rohmanir rohim,bismilahir rohmanir rohim,0.0,Netral
2022-10-03,https://twitter.com/DipoNiarto/status/1576857474405048320,DipoNiarto,@kumparan @NasDem @aniesbaswedan Lagi suasana berkabung tragedi sepakbola malah cupras capres. Bener2 nir empati ni elite politik.,suasana kabung tragedi sepakbola cupras benar benar nir empati elite politik,The mourning atmosphere of the Cupras football tragedy is completely devoid of empathy for the political elite,-0.05,Negatif
2022-10-03,https://twitter.com/AzharQc/status/1576856338868555777,AzharQc,@GeiszChalifah ALLAHUAKBAR.... selamat buat bapak @aniesbaswedan capres cerdas dan berintegritas...,alahuakbar selamat cerdas integritas,alahuakbar congratulations intelligent integrity,0.8,Positif
2022-10-03,https://twitter.com/aries_sapuetra/status/1576855777364480001,aries_sapuetra,"@NasDem @aniesbaswedan congrats min, 
Semoga dimudahkan menjadi presiden 2024 .. aaminn",congrats moga mudah,"congrats, it's easy",0.43333333333333335,Positif
2022-10-03,https://twitter.com/Achmadabee/status/1576855504088752128,Achmadabee,@NasDem @aniesbaswedan Alhamdulillah selamat untuk bapak @aniesbaswedan dan trimakasih partai @NasDem telah memilih beliau sebagai calon presiden pemiku 2024 mendatang.. semoga selalu sehat dan dilancarkan kedepannya..,alhamdulilah selamat trimakasih partai pilih mi moga sehat lancar depa,"Thank God, congratulations, thank you for the party that chose Mi, I hope you are healthy, fathom",0.5,Positif
2022-10-03,https://twitter.com/MadeIndraJK/status/1576855280423686145,MadeIndraJK,Nunggu tanggapan @NarasiNewsroom @NajwaShihab ketika Nasdem deklarasi mengusung @aniesbaswedan maju sebagai capres saat Indonesia sedang berduka.,tungu tangap nasdem deklarasi usung duka,Wait for Nasdem's declaration of condolences,0.0,Netral
2022-10-03,https://twitter.com/Froosch/status/1576855256167723009,Froosch,@kurawa Ini lah wajah-wajah gabungan antara CLUELESS dan NO SYMPATHY atas tragedi yang terjadi di tanah air. Gimana mau jadi Presiden? 😠🤬👎🏼👎🏼 @NasDem @aniesbaswedan,wajah wajah gabung clueles nomor sympathy tragedi tanah,face face join clueles number sympathy land tragedy,0.0,Netral
2022-10-03,https://twitter.com/rojulMunir61/status/1576854719188078592,rojulMunir61,Hari ini Partai NasDem mendeklarasikan calon presiden kami untuk Pemilu 2024 adalah Pak @aniesbaswedan https://t.co/gcadvN3Ogu,partai nasdem deklarasi pilih,nasdem party vote declaration,0.0,Netral
2022-10-03,https://twitter.com/HerdikD/status/1576853238535532544,HerdikD,@FerdinandHutah5 @aniesbaswedan Kenapa ya bapak juga mau dideklarasikan jadi presiden?,deklarasi,declaration,0.0,Netral
2022-10-03,https://twitter.com/de_baweano/status/1576852987380498432,de_baweano,@Naollivia @NasDem @aniesbaswedan Semoga jd presiden,moga,hopefully,0.0,Netral
2022-10-03,https://twitter.com/Muhammad_Saewad/status/1576852846766862336,Muhammad_Saewad,"Dukungan Nasdem sebagai partai berIdeologi Pancasila kepada @aniesbaswedan, seakan-akan menampar wajah para BuzzeRp yang selalu membuat narasi gaduh dan menggiring opini di sosmed bahwa jika AB jadi presiden maka radikalisme, intoleransi &amp; terorisme akan makin merajalela. https://t.co/QWhGxgSFYP",dukung nasdem partai ideologi pancasila akan tampar wajah buzerp narasi gaduh iring opini sosmed radikalisme intoleransi terorisme rajalela,support nasdem ideology party pancasila will slap face buzerp rowdy narrative accompanies opinion social media radicalism intolerance terrorism rampant,0.03333333333333333,Positif
2022-10-03,https://twitter.com/AliPurn99559472/status/1576852425570336768,AliPurn99559472,"@bumnbersatu @aniesbaswedan Bilang aja sirik bos, dan Lebih baik anda Arif puyuh dan Eko Kuntadi ya yang jadi capres cawapres 🤣🤣🥱🥱biar negara tambah ancur",sirik baik arif puyuh kuntadi negara hancur,envious good wise quail kuntadi country destroyed,0.7,Positif
2022-10-03,https://twitter.com/xxxhuntxyz/status/1576852154412716032,xxxhuntxyz,"@VIVAcoid Waduhhh, jadi gak sabar nih pak @aniesbaswedan jadi presiden 2024. Kira-kira provinsi mana yah yg bakal diubah namanya 🤔🤔🤔",engak sabar provinsi ubah nama,I can't wait for the province to change its name,0.0,Netral
2022-10-03,https://twitter.com/raden_perkasa4/status/1576852052973481984,raden_perkasa4,"@MardaniAliSera @NasDem @aniesbaswedan Deklarasi Rakyat, Ormas dsb segera digelar dan dikumandangkan utk save dan menangkan Anies Baswedan for Presiden",deklarasi rakyat ormas gelar kumandang save menang,the declaration of the people of mass organizations echoes the title of save wins,0.3,Positif
2022-10-03,https://twitter.com/Fuhir_IAR/status/1576851593827188738,Fuhir_IAR,"Semoga pak @aniesbaswedan
tetap bersabar pada takdir Allah SWT. 
Kita senantiasa berdo'a dan sekarang saatnya berbuat. 
Insyaallah... 

Usai Terima Mandat Capres dari Paloh, Anies Kutip 'Kata Orang Aceh' 

https://t.co/q3QONCroY4",moga sabar takdir senantiasa berdo sat buat insya terima mandat paloh kutip aceh,"I hope that fate will always pray patiently for God willing, to receive the mandate from Paloh, Quoting Aceh",0.25,Positif
2022-10-03,https://twitter.com/Masrizani/status/1576851536587915264,Masrizani,"@MardaniAliSera @NasDem @aniesbaswedan Anies Pilihan Presiden ku.
PKS Partai ku",pilih partai adil sejahtera partai,"vote for a fair, prosperous party",0.7,Positif
2022-10-03,https://twitter.com/ratakananstd/status/1576850968058429441,ratakananstd,"@msaid_didu @aniesbaswedan Disaat seperti ini masih nafsu ngumumin bakal capres, punya hati gak sih",sat nafsu ngumumin hati engak,sat lust announces your heart or not,0.0,Netral
2022-10-03,https://twitter.com/syhrl_dhanrama/status/1576850119760433152,syhrl_dhanrama,@aniesbaswedan Saya yakin pak anies ini bukan cuma gimmick doang kan sama ucapan berbela sungkawa sama korban panjuruhan?ngga lah ya walaupun harusnya lg bahagia karna resmi jadi capres tapi hatinya mah lg sedih kan sekrang? 🤭🤭,yakin gimick ucap bela sungkawa korban panjuruhan engak bahagia resmi hati sedih,"I'm sure the gimick said condolences for the victim of an unhappy official, sad heart",-0.16875,Negatif
2022-10-03,https://twitter.com/emha_Adarmawy/status/1576850005369159682,emha_Adarmawy,"Selamat pak @aniesbaswedan resmi dideklarasikan sebagai Calon Presiden partai @NasDem, partai lain PKS, PD, PPP, ayo segera gabung...😁

Indonesia harus dipimpin orang baik https://t.co/Pe7Z4UhaaT",selamat resmi deklarasi partai partai partai adil sejahtera gabung pimpin baik,"Congratulations on the official declaration of the parties, fair parties, prosperous, join, lead well",0.7,Positif
2022-10-03,https://twitter.com/pakBuena/status/1576849377477283840,pakBuena,@7Naga10 @NasDem @aniesbaswedan takkan bisa lepas dari Politik Identitas. Karena sudah menikmati hasil nya. @NasDem yg berani mengumumkan bakal calon Presiden akan ditinggal. Kader2 nya saja tidak sampe 25% mendukung pilihan SP,tak bisa lepas politik identitas nikmat hasil berani umum ditingal kader dukung pilih,"cannot be separated from identity politics, the result of being brave enough to be left behind by cadres who support and vote",0.1,Positif
2022-10-03,https://twitter.com/YaniKiwil17/status/1576849058966437888,YaniKiwil17,"@NasDem @aniesbaswedan Jadi kalau begini statement/cuitannya, saya sebagai masyarakat sipil sudah sedikit mengetahui bahwa pak @aniesbaswedan adalah capres pilihan partai @NasDem bukan capres NEGARA INDONESIA 🤲🏻",statement cuitanya masyarakat sipil pilih partai negara,the tweet stated that civil society voted for the state party,0.0,Netral
2022-10-03,https://twitter.com/Budiarto6575/status/1576848983515090945,Budiarto6575,"@FerdinandHutah5 @aniesbaswedan Ya iyalah pak Anies gak pantas jd presiden kalian, pak Anies cukup jd presiden manusia.",iya engak,yes no,0.0,Netral
2022-10-03,https://twitter.com/aminfarhanaja/status/1576848745081098240,aminfarhanaja,"ANIES!! 

Dem, dem MENDEM 
Kon doboolll ta nganu @aniesbaswedan dadi presiden. DKI rupane dadi ngunu!! 

https://t.co/EgULyMTQFi",mendem dobol nganu dadi daerah khusus ibukota rupane dadi ngunu,"menm dobol nganu dadi special area of ​​the capital, Rupane Dadi Ngunu",0.35714285714285715,Positif
2022-10-03,https://twitter.com/ali_supyan/status/1576848447822778368,ali_supyan,@SantorinisSun mari hidup dengan mengikuti takdir Yang Maha Kuasa.. Insya Allah Pak @aniesbaswedan jd presiden tahun 2024.. Aamiin..,hidup ikut takdir maha kuasa,live according to destiny almighty,0.13636363636363635,Positif
2022-10-03,https://twitter.com/uchnara/status/1576848291505270785,uchnara,@FerdinandHutah5 @aniesbaswedan Emang menjadi capres bukan utk rakyat tolllooooollll?????😀,rakyat tolol,stupid people,-0.7999999999999999,Negatif
2022-10-03,https://twitter.com/Haikal19870/status/1576848260802564097,Haikal19870,Selamat Untuk Bpk @aniesbaswedan Atas dicalonkannya menjadi Kandidat Capres R1 2024 oleh partai @NasDem  Naon wae partaina insya sakulawargi dukung Anies Baswedan.,selamat dicalonkanya partai wae partaina sakulawargi dukung,"Congratulations on the nomination of the party, Wae Partaina Sakulawargi, support",0.0,Netral
2022-10-03,https://twitter.com/Jun7885684140/status/1576848075104342018,Jun7885684140,"@awaluddin65 @ChusnulCh__ @_ekokuntadhi @Giring_Ganesha @ruhutsitompul @aniesbaswedan @Relawananies Nasdem partainya ,anies baswedan presiden y",nasdem partai,party nasdem,0.0,Netral
2022-10-03,https://twitter.com/MsFirdaus5/status/1576847991981240320,MsFirdaus5,Partai @NasDem  mengusung @aniesbaswedan sebagai Capres di Pemilu 2024 https://t.co/5TiLSPMcFl,partai usung pilih,select party,0.0,Netral
2022-10-03,https://twitter.com/menit_indo/status/1576847521657544704,menit_indo,"Diduga Mau Dikriminalisasi, Partai NasDem Percepat Umumkan Anies Baswedan Capres 2024 
CC: Pak @jokowi @KPK_RI @aniesbaswedan
 https://t.co/EsT4Cz9Dsz",duga kriminalisasi partai nasdem cepat umum carbon copy,"alleging the criminalization of the Nasdem party, the general fast carbon copy",0.125,Positif
2022-10-03,https://twitter.com/HNosang/status/1576847173958107136,HNosang,@NasDem @aniesbaswedan Partai hebat pilih presiden hebat,partai hebat pilih hebat,great party choose great,0.8,Positif
2022-10-03,https://twitter.com/ZieNst8/status/1576846204603768832,ZieNst8,"@kurawa Politik itu harus punya identitas,
Karena indonesia bukan negara komunis,
Maju terus pak @aniesbaswedan 
2024 for Real Presiden.
Bukan presiden boneka💪🏻💪🏻💪🏻",politik identitas negara komunis real boneka,identity politics of a real communist state puppet,0.2,Positif
2022-10-03,https://twitter.com/Liputan9id/status/1576845240538787840,Liputan9id,"NasDem Deklarasikan @aniesbaswedan Capres 2024, Ini Pernyataan Lengkapnya! Lantas Bagaimana Demokrat dan PKS https://t.co/JvbPtv4EYS",nasdem deklarasi pernyatan lengkap lantas demokrat partai adil sejahtera,nasdem declaration complete statement then democrat fair and prosperous party,0.39999999999999997,Positif
2022-10-03,https://twitter.com/playen321/status/1576844193929998342,playen321,"@bos_sir @aniesbaswedan @PKSejahtera @PDemokrat @NasDem @tvOneNews @KompasTV @Metro_TV @OfficialiNewsTV @CNNIndonesia Ga aneh bg sy klo Metro TV mulai dibully krn bosny Jagokan Anies sbg Capres. Sy menduga  yg membully tak lebih dari buzzer,oligarki,rivalitas Anies..Bravo  Ketum Nasdem Surya Paloh yg konsisten, akurat,visioner dlm pilih Anies..@Matagen3 @rahmaniarbaftim",engak aneh metropolitan televisi dibuly bosny jago duga membuly buzer oligarki rivalitas bravo ketua nasdem surya paloh konsisten akurat visioner pilih,it's not strange that metropolitan television is bullied bossy is good at guessing buzer oligarchs bravo rivalry nasdem chairman solar paloh consistently accurate visionary select,0.375,Positif
2022-10-03,https://twitter.com/MasRahmad121/status/1576844129736085504,MasRahmad121,"@msaid_didu @aniesbaswedan Mungkin maksudnya krn nasdem msh dlm koalisi pemerintah,  tp jauh2 sdh deklarasi presiden, yg konskuensinya bisa keluar dari koalisi pemerintah ..
🙏🙏🙏",maksud nasdem koalisi perintah deklarasi konskuensinya bisa koalisi perintah,nasdem meant the command coalition declaration the consequence could be a command coalition,0.0,Netral
2022-10-03,https://twitter.com/WesWyhe/status/1576843891051237376,WesWyhe,"Senengnya Nasdem sudah deklarasikanas @aniesbaswedan sbg Capres. Danas Anies menerima dengan bismillah.

Bismillah",neng nasdem deklarasikanas danas terima bismilah bismilah,neng nasdem declare kanas danas accept bismilah bismillah,0.0,Netral
2022-10-03,https://twitter.com/adabadaknya_0/status/1576843575207206912,adabadaknya_0,"@MardaniAliSera @NasDem @aniesbaswedan Udah tau bangsa lagi berduka, malah deklarasi capres 🤮",bangsa duka deklarasi,nation mourning declaration,0.0,Netral
2022-10-03,https://twitter.com/B4t4kP0EnY4/status/1576843155244470272,B4t4kP0EnY4,"Capres dari partai Nasdem , PKS &amp; Demokrat = @aniesbaswedan .
Ga perlu panik sob.
Simple aja cara itung perolehan suaranya .
Suara PKS akan stagnan di 7 %, Demokrat  turun ke 4% , Nasdem anjlok ke 5 % + faktor individu Anies 3 % ..

Hitung aja sendiri

Kita harus tetap santai ..",partai nasdem partai adil sejahtera demokrat engak perlu panik sob simple hitung oleh suara suara partai adil sejahtera stagnan demokrat turun nasdem anjlok faktor individu hitung santai,"the Nasdem party, the just, prosperous, democratic party, no need to panic, friend, simple count by votes, the votes for the just, prosperous party, democrats are stagnant, democrats are down, the decline in individual factors is relaxing",-0.051851851851851864,Negatif
2022-10-03,https://twitter.com/nusyarief77/status/1576842212851142656,nusyarief77,"@Metro_TV Mantap... coba bagaimana reaksi dan aksi Anda pak @aniesbaswedan terkait tragedi kanjuruhan, jika Anda seorang presiden?",reaksi aksi kait tragedi kanjuruhan,reaction to action related to the tragedy of choice,0.05,Positif
2022-10-03,https://twitter.com/Tommyleewijaya2/status/1576841236396535808,Tommyleewijaya2,@marlina_idha @aniesbaswedan Astaghfirullah ... Msh ad ya org2 yg tdk mempunyai rasa empati sm skli dgn keadaan rakyat yg sdg berduka #kanjuruhan .... Ini malah sibuk copras capres ..🙈🙈,astaghfirulah rasa empati adan rakyat duka sibuk copras,astaghfirulah the sense of empathy and the grieving people are busy copras,0.1,Positif
2022-10-03,https://twitter.com/aripramudyo/status/1576840783801352193,aripramudyo,"@ernestprakasa Kagak akan pilih capres @aniesbaswedan &amp; partai @NasDem TIDAK PUNYA EMPATI

#PrayForKanjuruhan",pilih partai empati,vote for empathy,0.0,Netral
2022-10-03,https://twitter.com/Mas_Hario/status/1576840145201831936,Mas_Hario,Ketika tempohari ada yang taruhan Alphard kalau @aniesbaswedan tidak akan dicalonkan menjadi capres oleh partai..ditunggu pengumuman serupa mengikuti @NasDem dari @PDemokrat dan @PKSejahtera,tempohari taruh alphard calon partai tungu umum ikut,the other day put alphard waiting for the general party candidate to join,-0.03749999999999999,Negatif
2022-10-03,https://twitter.com/ahmadsalam0741/status/1576839203685822464,ahmadsalam0741,"Selamat &amp; Sukses @NasDem berani mengambil sikap dengan cepat mencalonkan Pak @aniesbaswedan sebagai Capres, @NasDem mendengar suara rakyat untuk Indonesia lebih baik. Colek @PKSejahtera @PDemokrat 
#AniesPresiden2024 
#AniesPresiden2024 https://t.co/E2hZ6g8KqA",selamat sukses berani ambil sikap cepat calon dengar suara rakyat baik colek,"good luck for daring to take a quick stand, the candidate listens to the voices of the people, good pokes",0.5777777777777777,Positif
2022-10-03,https://twitter.com/Samiyanto9/status/1576839087155470336,Samiyanto9,@malikul100 @FerdinandHutah5 @aniesbaswedan Tapi sayang partai yang berada dalam koalisi pemerintahan malah mendeklarasikan sang direktur DKI dijadikan capres di th 2024 bisa dibayangkan apa yang akan terjadi kalau dia jadi pemimpin dinegeri ini,sayang partai koalisi perintah deklarasi direktur daerah khusus ibukota jadi bisa bayang pimpin negeri,it's a shame the coalition parties ordered the declaration of the director of the special capital region so they can imagine leading the country,0.35714285714285715,Positif
2022-10-03,https://twitter.com/Muallim70166530/status/1576839076186968065,Muallim70166530,@medcom_id @NasDem @aniesbaswedan Insha Allah menang menjadi presiden RI,insha menang,insha win,0.8,Positif
2022-10-03,https://twitter.com/jaringberitacom/status/1576838493313323008,jaringberitacom,"@NasDem Resmi Usung @aniesbaswedan Capres 2024 

https://t.co/gzd2R3dvq1 https://t.co/6EBpjxpDNK",resmi usung,stretcher official,0.0,Netral
2022-10-03,https://twitter.com/RianRD3/status/1576837948817166337,RianRD3,@MardaniAliSera @NasDem @aniesbaswedan Lebih cepat lebih baik untuk jd satu koalisi dgn nasdem usung pak Anies sbg Capres 2024.,cepat baik satu koalisi nasdem usung,fast good one stretcher nasdem coalition,0.44999999999999996,Positif
2022-10-03,https://twitter.com/rans_bandicot/status/1576837273106403329,rans_bandicot,"@MardaniAliSera @NasDem @aniesbaswedan Semoga pks, menetapkan hal yang sama dengan nasdem menjadikan mas @aniesbaswedan sebagi calon presiden. Amin",moga partai adil sejahtera tetap nasdem jadi bagi,I hope that the fair and prosperous party will still be part of Nasdem,0.7,Positif
2022-10-03,https://twitter.com/Jnj_Nasdem/status/1576837197562421249,Jnj_Nasdem,"Selamat untuk @aniesbaswedan terpilih sebagai Calon Presiden 2024 Pilihan Partai NasDem.

Semoga dilancarkan dalam mengemban visi misi untuk gerakan perubahan untuk Indonesia yang Lebih Maju.

Salam Restorasi🇮🇩🇮🇩🇮🇩

#CapresNasDem
#AniesBaswedan
#SuryaPaloh
#AniesforPresident2024 https://t.co/qmfxzjsnfV",selamat pilih pilih partai nasdem moga lancar emban gera ubah restorasi,Congratulations on choosing the Nasdem party. I hope the government will change the restoration smoothly,0.4,Positif
2022-10-03,https://twitter.com/pota19891/status/1576837196208050176,pota19891,"@aniesbaswedan insak Alloh presiden Indonesia tahun 2024, semoga kita semua dalam lindungan Alloh swt",insak moga lindung,please protect,0.0,Netral
2022-10-03,https://twitter.com/pandawa26512094/status/1576836107664121856,pandawa26512094,@msaid_didu @aniesbaswedan Bismillah dengan ijin allah pak anies presiden 2024,bismilah ijin,permit permission,0.0,Netral
